country,year,value
Pakistan,2021,413.3608686
Panama,2021,10.35712
Philippines,2021,0.0
Poland,2021,625.605256
Portugal,2021,198.6777634
Puerto Rico,2021,71.499424
Romania,2021,125.9924994
Russia,2021,526.7580066
Singapore,2021,523.4188519
Slovakia,2021,183.1936611
Slovenia,2021,33.61516427
South Africa,2021,133.0583351
South Korea,2021,2206.961121
Spain,2021,1304.922134
Sweden,2021,44.54603336
Switzerland,2021,133.6697124
Syria,2021,0.0
Taiwan,2021,929.4953224
Tajikistan,2021,2.3341608
Thailand,2021,562.2058898
The Bahamas,2021,0.486
Togo,2021,5.351517367
Tunisia,2021,138.245118
Turkiye,2021,2067.929174
Ukraine,2021,269.081387
United Arab Emirates,2021,698.9769015
United Kingdom,2021,1812.696877
United States,2021,2807.960859
Uruguay,2021,3.059208682
Uzbekistan,2021,20.73673
Venezuela,2021,0.0
World,2022,45048.38388
Argentina,2022,219.981468
Armenia,2022,102.0311491
Australia,2022,103.3114368
Austria,2022,428.4443903
Azerbaijan,2022,35.7042691
Bahrain,2022,0.0
Bangladesh,2022,208.5561032
Barbados,2022,0.48708
Belarus,2022,599.5701066
Belgium,2022,860.9551841
Benin,2022,5.562610249
Bosnia and Herzegovina,2022,7.974909277
Brazil,2022,311.7539431
Bulgaria,2022,102.8114402
Burma,2022,0.0
Cameroon,2022,0.0
Canada,2022,970.486498
Chile,2022,196.7580517
China,2022,5133.489898
Colombia,2022,5.703
Croatia,2022,106.1416053
Czechia,2022,303.9713152
Denmark,2022,96.16900719
Dominican Republic,2022,90.1292628
Egypt,2022,228.4555
El Salvador,2022,8.804953692
Estonia,2022,30.79738907
Finland,2022,49.94571548
France,2022,1985.480202
Georgia,2022,109.7234241
Germany,2022,3107.261062
Ghana,2022,19.05680418
Gibraltar,2022,2.676183636
Greece,2022,563.1144106
Guyana,2022,0.05693814
Haiti,2022,0.115
Hong Kong,2022,170.7326237
Hungary,2022,328.9105214
India,2022,945.6496897
Indonesia,2022,40.3582434
Iran,2022,66.33503189
Iraq,2022,333.3101417
Ireland,2022,135.4827311
Israel,2022,2.096579729
Italy,2022,2563.099085
Jamaica,2022,23.47839875
Japan,2022,3339.421434
Jordan,2022,177.8171548
Kazakhstan,2022,85.27204164
Kuwait,2022,282.1105343
Kyrgyzstan,2022,14.37214641
Latvia,2022,29.24809236
Lebanon,2022,0.0
Lithuania,2022,124.666409
Luxembourg,2022,20.84073028
Macau,2022,4.13482165
Malaysia,2022,153.3511387
Malta,2022,14.11594672
Mexico,2022,2098.947195
Moldova,2022,82.76074945
Morocco,2022,5.726503814
Netherlands,2022,2320.346522
North Macedonia,2022,9.708620663
Norway,2022,2.399359328
Oman,2022,53.19935379
Pakistan,2022,321.7122109
Panama,2022,13.759
Philippines,2022,0.0
Poland,2022,509.237616
Portugal,2022,201.3050328
Puerto Rico,2022,49.746879
Romania,2022,100.9106864
Russia,2022,217.9430564
Singapore,2022,496.7166149
Slovakia,2022,220.4143341
Slovenia,2022,29.68572967
South Africa,2022,129.9656803
South Korea,2022,2229.159502
Spain,2022,1400.658907
Sweden,2022,27.35581329
Switzerland,2022,110.0549352
Syria,2022,0.0
Taiwan,2022,958.9435527
Tajikistan,2022,0.8368986
Thailand,2022,604.2946332
The Bahamas,2022,0.489
Togo,2022,6.214235629
Tunisia,2022,136.9412346
Turkiye,2022,1925.93178
Ukraine,2022,52.97205
United Arab Emirates,2022,682.6510542
United Kingdom,2022,1995.321902
United States,2022,3024.16013
Uruguay,2022,3.209813577
Uzbekistan,2022,75.77707259
Venezuela,2022,0.0
World,2023,43286.1215
Argentina,2023,184.5115004
Armenia,2023,92.93044192
Australia,2023,18.40012774
Austria,2023,250.1629198
Azerbaijan,2023,76.73797709
Bahrain,2023,0.0
Bangladesh,2023,239.6262976
Barbados,2023,0.87
Belarus,2023,545.0094972
Belgium,2023,812.4734123
Benin,2023,5.553226
Bosnia and Herzegovina,2023,8.081937691
Brazil,2023,224.4560979
Bulgaria,2023,89.85060672
Burma,2023,0.0
Cameroon,2023,0.0
Canada,2023,1026.182
Chile,2023,183.4870366
China,2023,5714.203327
Colombia,2023,33.85701687
Croatia,2023,105.7831059
Czechia,2023,240.5752303
Denmark,2023,304.1444785
Dominican Republic,2023,80.47806359
Egypt,2023,322.29799
El Salvador,2023,17.17320167
Estonia,2023,35.68392278
Finland,2023,74.57082109
France,2023,1656.589411
Georgia,2023,97.59282367
Germany,2023,2648.207042
Ghana,2023,22.57326153
Gibraltar,2023,2.726158543
Greece,2023,410.3049845
Guyana,2023,0.070294
Haiti,2023,0.113
Hong Kong,2023,180.821472
Hungary,2023,290.1433804
India,2023,1036.017355
Indonesia,2023,25.67573939
Iran,2023,80.2958191
Iraq,2023,309.7577433
Ireland,2023,130.899246
Israel,2023,0.0
Italy,2023,2184.263736
Jamaica,2023,29.0480542
Japan,2023,3001.859259
Jordan,2023,171.7945055
Kazakhstan,2023,14.44200641
Kuwait,2023,297.798076
Kyrgyzstan,2023,14.36241069
Latvia,2023,27.77578453
Lebanon,2023,0.0
Lithuania,2023,115.914806
Luxembourg,2023,19.51892191
Macau,2023,4.298364025
Malaysia,2023,118.61694
Malta,2023,15.70495298
Mexico,2023,2270.361295
Moldova,2023,78.50796245
Morocco,2023,30.41934499
Netherlands,2023,2358.430019
North Macedonia,2023,12.28883223
Norway,2023,3.699012298
Oman,2023,67.96109379
Pakistan,2023,312.4270652
Panama,2023,19.9452201
Philippines,2023,28.05006244
Poland,2023,533.6544829
Portugal,2023,150.105247
Puerto Rico,2023,82.32167
Romania,2023,98.62883768
Russia,2023,202.1386901
Singapore,2023,493.457447
Slovakia,2023,161.0510511
Slovenia,2023,28.63834907
South Africa,2023,133.0695118
South Korea,2023,2119.753196
Spain,2023,1244.916434
Sweden,2023,31.69444209
Switzerland,2023,101.3124353
Syria,2023,0.0
Taiwan,2023,953.395177
Tajikistan,2023,0.8544721
Thailand,2023,802.9691828
The Bahamas,2023,0.499
Togo,2023,6.221019
Tunisia,2023,137.2598773
Turkiye,2023,1782.819192
Ukraine,2023,71.60942309
United Arab Emirates,2023,668.8049584
United Kingdom,2023,1597.148584
United States,2023,2928.174628
Uruguay,2023,3.20907549
Uzbekistan,2023,88.78833325
Venezuela,2023,0.0
